CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,BUS_817,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.9364272,-3.3294403,0.9493053,-123.0762753,0.9438000,116.3361589,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
CKT_4799_01085,BUS_927,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7979118,-13.1911822,0.8462924,-131.2426638,0.8259243,105.7781122,24.4879686,-36.9116527,0.0000000,0.0000000,51.4988762,80.1424766
CKT_4799_01085,BUS_829,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7980751,-13.2704677,0.8352261,-132.0007761,0.8271104,105.8832167,19.9553823,-48.5146795,21.1630312,-164.6008843,11.3584619,99.4979854
CKT_4799_01085,BUS_870,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7953242,-13.4978329,0.8318860,-132.2488461,0.8254870,105.6572460,7.9845395,-54.0210103,15.9245860,-167.1425738,11.2037108,96.4841429
CKT_4799_01085,BUS_12,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7968598,-13.3474382,0.8344108,-132.0491685,0.8266964,105.8305695,4.5818295,-41.1692709,0.0000000,0.0000000,0.0000000,0.0000000
CKT_4799_01085,BUS_805,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.9364271,-3.3294715,0.9493048,-123.0762841,,,0.0000000,0.0000000,0.0000000,0.0000000,,
CKT_4799_01085,BUS_571,2078.4019398,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8252715,-13.5983100,,,,,0.0000000,0.0000000,,,,
CKT_4799_01085,BUS_705,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.9364271,-3.3294715,0.9493048,-123.0762841,,,0.0000000,0.0000000,0.0000000,0.0000000,,
CKT_4799_01085,BUS_515,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7957854,-13.4969905,,,,,12.4988967,-39.1058963,,,,
CKT_4799_01085,BUS_717,2078.4019398,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0375781,0.0163802,,,,,,,,,0.8624513,-132.4351070,,,,,0.0396101,-155.9873322,,
CKT_4799_01085,BUS_567,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8762355,-131.4821564,,,,,25.1535885,-155.7058956,,
CKT_4799_01085,BUS_776,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,,,0.8263159,105.8298533,,,,,15.7018188,78.0173946
CKT_4799_01085,BUS_617,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7939328,-13.6212878,0.8317681,-132.2858621,0.8242135,105.6483928,0.0000000,0.0000000,9.1262599,-155.8637227,0.0000000,0.0000000
CKT_4799_01085,BUS_694,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7969385,-13.4021913,0.8342915,-132.1057673,0.8268554,105.8049035,26.0904977,-16.3460251,13.2846428,-108.5669526,11.4836348,-164.1955424
CKT_4799_01085,BUS_661,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.9364272,-3.3294403,0.9493053,-123.0762753,,,0.0000000,0.0000000,0.0000000,0.0000000,,
CKT_4799_01085,BUS_477,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.9731037,-3.3294893,0.9864856,-123.0762891,,,0.0000000,0.0000000,0.0000000,0.0000000,,
CKT_4799_01085,BUS_1267,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,,,0.8290645,106.0949112,,,,,8.4609660,82.4331153
