CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,58816108,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300897,-0.0148009,1.0301117,-120.0138471,1.0300856,119.9851509,0.0,14.0362435,0.0,-165.9637565,0.0,-180.0
CKT_4799_01085,42786226,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0298417,119.9865213,,,,,0.0,72.4054112
CKT_4799_01085,58786839,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029976,-0.0137696,,,,,0.0,143.1301023,,,,
CKT_4799_01085,242905535,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300851,-0.0149318,1.0301059,-120.0140862,1.030085,119.9850863,0.0,-45.0,0.0,-0.0,0.0,-53.1301024
CKT_4799_01085,42760724,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0300264,-120.0150589,,,,,0.0,90.0,,
CKT_4799_01085,58786752,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0299521,-0.0135088,,,,,0.0,-13.9690597,,,,
CKT_4799_01085,180246943,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0299468,-120.013626,,,,,0.0,180.0,,
CKT_4799_01085,58769883,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300279,-0.0144893,,,,,0.0,-153.3052055,,,,
CKT_4799_01085,42734388,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300288,-0.0155247,1.0300477,-120.0147551,1.0300344,119.9844938,0.0,116.5650511,0.0,-76.8835638,0.0,90.0
CKT_4799_01085,42733925,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300839,-0.0149186,1.0301046,-120.0140721,1.0300837,119.9850995,0.0,-3.9661387,0.0,167.9459404,0.0,-117.2629706
