CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,-88888814689353,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,1.03,-120.0,1.03,120.0,0.0,-0.0,0.0,180.0,0.0,0.0
CKT_4799_01085,161559177,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0299964,-0.0004353,1.029998,-120.000376,1.0299964,119.9995681,0.0,-0.0,0.0,180.0,0.0,0.0
CKT_4799_01085,166677255,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0297621,-0.0258658,1.0298559,-120.0224263,,,0.0,-0.0,0.0,180.0,,
CKT_4799_01085,42808748,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0295982,-0.0245296,1.0297747,-120.0216109,,,0.0,-0.0,0.0,180.0,,
CKT_4799_01085,58758112,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0293693,119.9770894,,,,,0.0,0.0
CKT_4799_01085,58758040,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0292535,119.9780709,,,,,0.0,0.0
CKT_4799_01085,89685710,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0297319,119.974596,,,,,0.0,0.0
CKT_4799_01085,58785320,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0297315,119.9745994,,,,,0.0,0.0
CKT_4799_01085,58785899,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0296866,119.9748087,,,,,0.0,0.0
CKT_4799_01085,58785931,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0296866,119.9748091,,,,,0.0,0.0
CKT_4799_01085,166677963,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029744,-0.0260223,1.029873,-120.0220379,1.0297501,119.97406,0.0,-0.0,0.0,180.0,0.0,0.0
CKT_4799_01085,58833449,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0296589,119.9748419,,,,,0.0,0.0
CKT_4799_01085,70903954,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0297621,-0.0258659,,,,,0.0,-0.0,,,,
CKT_4799_01085,138194492,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0295763,119.9764202,,,,,0.0,0.0
CKT_4799_01085,138194551,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0295303,119.9771339,,,,,0.0,0.0
CKT_4799_01085,143905993,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0295861,-0.0244006,,,,,0.0,-0.0,,,,
CKT_4799_01085,173362364,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0297637,-0.0257288,1.0298563,-120.022311,1.0297704,119.9745337,0.0,-0.0,0.0,180.0,0.0,0.0
CKT_4799_01085,156967603,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0297637,-0.0257286,1.0298563,-120.022311,1.0297704,119.9745338,0.0,-0.0,0.0,180.0,0.0,0.0
CKT_4799_01085,42737672,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0295805,119.9765531,,,,,0.0,0.0
CKT_4799_01085,164505665,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0295616,119.9767541,,,,,0.0,0.0
CKT_4799_01085,179416661,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0294967,-120.0229892,,,,,0.0,180.0,,
CKT_4799_01085,180246943,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0292905,-120.0205065,,,,,0.0,180.0,,
